NH,8,1,Democratic,,B
FL,8,0,Democratic,,B
IA,7,1,Democratic,,B-
NH,8,1,Democratic,,B
OH,8,0,Democratic,,B
OH,5,0,Democratic,,C
OH,7,1,Democratic,,B-
OH,9,1,Democratic,,B+
PA,8,1,Democratic,,B
PA,10,1,Democratic,,A-
WA,7,1,Democratic,,B-
WI,8,1,Democratic,,B
FL,8,1,Democratic,,B
HI,7,1,Democratic,,B-
IN,6,1,Democratic,,C+
OH,8,1,Democratic,,B
OH,7,1,Democratic,,B-
OH,9,1,Democratic,,B+
PA,8,1,Democratic,,B
PA,10,1,Democratic,,A-
WI,8,1,Democratic,,B
IN,5,1,Republican,,C
MO,7,1,Democratic,,B-
WA,11,0,Democratic,,A
CA,11,1,Democratic,,A
FL,4,1,Democratic,,C-
IL,4,0,Republican,,C-
WA,11,1,Democratic,,A
FL,7,0,Democratic,,B-
MO,7,1,Republican,,B-
NH,9,1,Democratic,,B+
NY,9,1,Democratic,,B+
OH,8,0,Democratic,,B
MO,7,1,Democratic,,B-
NY,9,1,Democratic,,B+
OH,8,1,Democratic,,B
CA,9,1,Democratic,,B+
IL,4,1,Democratic,,C-
AZ,5,1,Republican,,C
CO,5,0,Democratic,,C
CT,9,1,Democratic,,B+
CT,5,1,Democratic,,C
CT,11,1,Democratic,,A
IA,5,0,Democratic,,C
NC,7,1,Republican,,B-
NH,4,0,Democratic,,C-
NV,4,1,Democratic,,C-
OH,11,1,Democratic,,A
OH,10,0,Democratic,,A-
OK,9,1,Republican,,B+
PA,5,1,Democratic,,C
AZ,5,1,Republican,,C
CT,9,1,Democratic,,B+
CT,5,1,Democratic,,C
CT,11,1,Democratic,,A
OH,11,1,Democratic,,A
OH,10,1,Democratic,,A-
CT,8,1,Democratic,,B
IL,9,1,Democratic,,B+
NV,11,1,Republican,,A
NY,6,1,Democratic,,C+
MD,4,1,Democratic,,C-
OH,9,1,Democratic,,B+
MD,4,1,Democratic,,C-
NH,5,0,Democratic,,C
MD,4,1,Democratic,,C-
FL,5,0,Democratic,,C
IA,5,0,Democratic,,C
NH,5,0,Democratic,,C
NV,7,1,Democratic,,B-
NV,5,1,Democratic,,C
NY,10,1,Democratic,,A-
OH,5,0,Democratic,,C
OH,5,0,Democratic,,C
OH,9,1,Democratic,,B+
PA,5,1,Democratic,,C
WI,5,1,Democratic,,C
FL,9,1,Democratic,,B+
FL,5,1,Democratic,,C
NV,7,1,Republican,,B-
NV,5,1,Republican,,C
NY,10,1,Democratic,,A-
OH,5,1,Democratic,,C
MO,9,1,Democratic,,B+
NC,7,1,Republican,,B-
NH,8,0,Democratic,,B
CA,12,1,Democratic,,A+
CO,11,1,Democratic,,A
CO,7,1,Democratic,,B-
CO,9,0,Democratic,,B+
CO,7,1,Democratic,,B-
CO,5,1,Democratic,,C
FL,5,0,Democratic,,C
FL,11,1,Democratic,,A
IA,5,1,Democratic,,C
IA,7,1,Democratic,,B-
MO,9,1,Republican,,B+
NC,8,0,Republican,,B
NC,5,1,Republican,,C
NC,11,0,Republican,,A
NC,7,1,Republican,,B-
NH,8,1,Democratic,,B
NV,6,1,Democratic,,C+
NV,5,1,Democratic,,C
NV,9,1,Democratic,,B+
NY,11,1,Democratic,,A
OH,4,1,Democratic,,C-
OH,10,1,Democratic,,A-
OH,7,1,Democratic,,B-
OH,5,1,Democratic,,C
PA,6,1,Democratic,,C+
PA,5,1,Democratic,,C
WI,7,1,Democratic,,B-
CA,12,1,Democratic,,A+
MO,9,1,Democratic,,B+
NV,9,1,Republican,,B+
NY,11,1,Democratic,,A
PA,6,1,Democratic,,C+
PA,5,1,Democratic,,C
IN,7,1,Republican,,B-
NC,5,1,Republican,,C
WA,8,1,Democratic,,B
HI,4,1,Democratic,,C-
HI,4,1,Democratic,,C-
NY,6,1,Republican,,C+
NY,6,1,Democratic,,C+
OH,5,1,Republican,,C
CA,6,1,Democratic,,C+
FL,5,0,Democratic,,C
IN,5,1,Republican,,C
NC,5,1,Republican,,C
NH,11,1,Democratic,,A
OR,4,1,Democratic,,C-
WA,8,1,Democratic,,B
WI,11,1,Democratic,,A
WI,5,0,Democratic,,C
CA,6,1,Democratic,,C+
FL,5,1,Democratic,,C
MO,5,1,Democratic,,C
WA,8,1,Democratic,,B
WA,8,1,Democratic,,B
WI,5,0,Democratic,,C
CA,7,0,Democratic,,B-
FL,7,1,Democratic,,B-
IL,7,1,Democratic,,B-
NH,7,0,Democratic,,B-
FL,7,1,Democratic,,B-
FL,9,1,Democratic,,B+
FL,11,0,Democratic,,A
HI,4,1,Democratic,,C-
NC,7,1,Republican,,B-
NH,9,1,Democratic,,B+
NV,11,1,Democratic,,A
OH,9,1,Democratic,,B+
PA,9,1,Democratic,,B+
FL,9,1,Democratic,,B+
FL,11,1,Democratic,,A
HI,4,1,Democratic,,C-
NV,11,1,Republican,,A
OH,9,1,Democratic,,B+
PA,9,1,Democratic,,B+
PA,9,1,Democratic,,B+
IN,4,1,Republican,,C-
ND,9,1,Republican,,B+
NH,7,1,Democratic,,B-
ND,9,1,Republican,,B+
NV,11,0,Democratic,,A
CO,4,0,Democratic,,C-
FL,10,0,Democratic,,A-
FL,7,1,Democratic,,B-
FL,5,0,Democratic,,C
GA,11,1,Republican,,A
ND,9,1,Republican,,B+
NH,7,1,Democratic,,B-
OH,5,1,Democratic,,C
OH,7,1,Democratic,,B-
OH,5,1,Democratic,,C
OR,9,1,Democratic,,B+
OR,11,1,Democratic,,A
WI,8,1,Democratic,,B
WI,9,1,Democratic,,B+
FL,7,1,Democratic,,B-
FL,5,1,Democratic,,C
ND,9,0,Democratic,,B+
OH,5,1,Democratic,,C
OH,7,1,Democratic,,B-
OH,5,1,Democratic,,C
WI,8,1,Democratic,,B
WI,9,0,Democratic,,B+
NC,11,1,Republican,,A
IL,4,0,Democratic,,C-
IL,4,1,Democratic,,C-
IL,4,1,Democratic,,C-
IL,4,1,Republican,,C-
IL,4,0,Democratic,,C-
IL,4,1,Democratic,,C-
NY,10,1,Republican,,A-
NY,10,1,Republican,,A-
OK,9,1,Republican,,B+
NC,11,1,Republican,,A
NV,11,1,Democratic,,A
OH,5,0,Democratic,,C
OH,11,1,Democratic,,A
OH,10,1,Democratic,,A-
NV,11,1,Republican,,A
OH,11,1,Democratic,,A
OH,10,1,Democratic,,A-
IN,6,1,Republican,,C+
CA,11,0,Democratic,,A
UT,5,1,Republican,,C
UT,5,1,Republican,,C
UT,5,1,Republican,,C
UT,5,0,Democratic,,C
CO,10,1,Democratic,,A-
CO,11,1,Democratic,,A
CO,5,0,Democratic,,C
FL,11,1,Democratic,,A
FL,5,0,Democratic,,C
IA,9,1,Democratic,,B+
IN,6,1,Republican,,C+
NH,9,1,Democratic,,B+
OH,5,1,Democratic,,C
OH,11,1,Democratic,,A
OH,5,1,Democratic,,C
UT,5,1,Republican,,C
WI,9,1,Democratic,,B+
WI,5,1,Democratic,,C
WI,5,0,Democratic,,C
FL,5,1,Democratic,,C
IN,6,1,Democratic,,C+
OH,5,1,Democratic,,C
OH,5,1,Democratic,,C
UT,5,1,Republican,,C
WI,9,1,Democratic,,B+
WI,9,1,Democratic,,B+
WI,5,0,Democratic,,C
WI,5,0,Democratic,,C
NC,7,1,Republican,,B-
UT,5,1,Republican,,C
WA,11,1,Democratic,,A
GA,3,1,Democratic,,D+
NH,8,0,Democratic,,B
NH,8,1,Democratic,,B
NY,10,1,Democratic,,A-
NY,10,1,Democratic,,A-
SD,2,1,Republican,,D
UT,9,1,Republican,,B+
UT,9,0,Democratic,,B+
UT,9,0,Democratic,,B+
CO,6,1,Democratic,,C+
CO,11,1,Democratic,,A
CO,4,1,Democratic,,C-
FL,5,0,Democratic,,C
FL,4,0,Democratic,,C-
GA,3,1,Republican,,D+
IA,6,1,Democratic,,C+
IA,7,1,Democratic,,B-
IA,5,0,Democratic,,C
IA,4,1,Democratic,,C-
IL,4,1,Democratic,,C-
IN,5,1,Republican,,C
MO,4,1,Republican,,C-
NC,7,1,Republican,,B-
NH,8,1,Democratic,,B
NV,7,1,Democratic,,B-
OH,7,1,Democratic,,B-
PA,5,1,Democratic,,C
PA,5,0,Democratic,,C
SD,2,1,Republican,,D
WA,11,1,Democratic,,A
WI,7,1,Democratic,,B-
FL,5,1,Democratic,,C
MO,4,1,Democratic,,C-
PA,5,1,Democratic,,C
PA,5,1,Democratic,,C
MO,11,1,Democratic,,A
FL,9,1,Democratic,,B+
FL,9,0,Democratic,,B+
MO,11,1,Republican,,A
OH,10,1,Democratic,,A-
OH,4,1,Democratic,,C-
OH,2,0,Democratic,,D
WI,4,1,Democratic,,C-
WI,2,1,Democratic,,D
FL,9,1,Democratic,,B+
FL,9,1,Democratic,,B+
MO,11,1,Democratic,,A
OH,2,0,Democratic,,D
WI,2,0,Democratic,,D
IN,5,1,Republican,,C
NH,8,1,Democratic,,B
NY,10,0,Democratic,,A-
NY,10,1,Republican,,A-
CO,6,0,Democratic,,C+
CO,7,1,Democratic,,B-
FL,6,1,Democratic,,C+
FL,7,1,Democratic,,B-
IA,5,1,Democratic,,C
IA,7,1,Democratic,,B-
IA,12,1,Democratic,,A+
IN,5,1,Republican,,C
IN,5,1,Republican,,C
NH,5,1,Democratic,,C
NH,8,0,Democratic,,B
OH,6,1,Democratic,,C+
OH,9,1,Democratic,,B+
OH,5,0,Democratic,,C
FL,6,1,Democratic,,C+
IN,5,1,Democratic,,C
OH,6,1,Democratic,,C+
OH,9,1,Democratic,,B+
OH,5,0,Democratic,,C
WA,7,1,Democratic,,B-
SD,2,1,Republican,,D
AZ,6,1,Republican,,C+
CA,6,1,Democratic,,C+
CO,6,1,Democratic,,C+
CT,7,1,Democratic,,B-
CT,6,1,Democratic,,C+
FL,8,0,Democratic,,B
FL,6,0,Democratic,,C+
GA,6,1,Republican,,C+
IA,11,1,Democratic,,A
IA,6,1,Democratic,,C+
IL,6,1,Democratic,,C+
IN,6,1,Republican,,C+
MD,6,1,Democratic,,C+
MO,6,1,Republican,,C+
NC,6,1,Republican,,C+
NH,6,1,Democratic,,C+
NV,6,1,Democratic,,C+
NY,6,1,Democratic,,C+
OH,11,1,Democratic,,A
OH,10,1,Democratic,,A-
OH,6,1,Democratic,,C+
PA,10,1,Democratic,,A-
PA,6,1,Democratic,,C+
SD,2,1,Republican,,D
WA,7,1,Democratic,,B-
WA,6,1,Democratic,,C+
WI,8,1,Democratic,,B
WI,11,1,Democratic,,A
WI,6,1,Democratic,,C+
AZ,6,1,Republican,,C+
CA,6,1,Democratic,,C+
CT,7,1,Democratic,,B-
CT,6,1,Democratic,,C+
FL,8,1,Democratic,,B
FL,6,1,Democratic,,C+
MD,6,1,Democratic,,C+
MO,6,1,Democratic,,C+
NV,6,1,Republican,,C+
NY,6,1,Democratic,,C+
OH,10,1,Democratic,,A-
OH,6,1,Democratic,,C+
PA,10,1,Democratic,,A-
PA,6,1,Democratic,,C+
WA,7,1,Democratic,,B-
WA,6,1,Democratic,,C+
WI,8,1,Democratic,,B
WI,6,1,Democratic,,C+
MO,7,1,Democratic,,B-
NH,8,1,Democratic,,B
NH,8,0,Democratic,,B
NH,8,1,Democratic,,B
AZ,7,1,Republican,,B-
CO,7,1,Democratic,,B-
IA,4,0,Democratic,,C-
MO,7,1,Republican,,B-
NH,4,0,Democratic,,C-
NH,8,1,Democratic,,B
OH,8,1,Democratic,,B
OH,11,1,Democratic,,A
PA,8,1,Democratic,,B
PA,7,1,Democratic,,B-
WI,7,1,Democratic,,B-
AZ,7,1,Republican,,B-
MO,7,1,Democratic,,B-
OH,8,1,Democratic,,B
OH,11,1,Democratic,,A
PA,8,1,Democratic,,B
PA,7,1,Democratic,,B-
WI,7,1,Democratic,,B-
NC,7,1,Republican,,B-
NH,7,1,Democratic,,B-
NH,5,1,Democratic,,C
NH,8,1,Democratic,,B
CO,6,1,Democratic,,C+
CO,7,1,Democratic,,B-
FL,2,0,Democratic,,D
FL,6,0,Democratic,,C+
FL,7,1,Democratic,,B-
IA,7,1,Democratic,,B-
NC,5,1,Republican,,C
NC,7,1,Republican,,B-
NH,8,1,Democratic,,B
NH,7,1,Democratic,,B-
NH,5,1,Democratic,,C
NV,7,1,Democratic,,B-
OH,6,1,Democratic,,C+
OH,7,1,Democratic,,B-
OH,5,0,Democratic,,C
FL,6,1,Democratic,,C+
FL,7,1,Democratic,,B-
NV,7,1,Republican,,B-
OH,6,1,Democratic,,C+
OH,7,1,Democratic,,B-
OH,5,1,Democratic,,C
SC,7,0,Republican,,B-
SC,5,1,Republican,,C
SC,7,1,Republican,,B-
FL,7,1,Republican,,B-
FL,5,1,Republican,,C
FL,5,1,Republican,,C
FL,7,0,Republican,,B-
